,f1,f2,cor
4096,android.permission.READ_PROFILE,android.hardware.sensor.gyroscope,0.0
4097,android.permission.READ_PROFILE,android.hardware.sensor.compass,0.0
4098,android.permission.READ_PROFILE,android.hardware.sensor.barometer,0.0
4099,android.permission.READ_PROFILE,android.hardware.sensor.accelerometer,0.0
4100,android.permission.SET_DEBUG_APP,android.permission.ACCESS_ALL_DOWNLOADS,0.0
4101,android.permission.READ_PROFILE,android.hardware.nfc.hce,0.0
4102,android.permission.READ_PROFILE,android.hardware.nfc,0.0
4103,android.permission.SET_DEBUG_APP,android.permission.PACKAGE_USAGE_STATS,0.0
4104,android.permission.READ_PROFILE,android.hardware.location.network,0.0
4105,android.permission.READ_PROFILE,android.hardware.location.gps,0.0
4106,android.permission.SET_DEBUG_APP,android.permission.CAPTURE_AUDIO_OUTPUT,0.0
4107,android.permission.SET_DEBUG_APP,com.google.android.apps.wallpaper.NOTIFY_ROTATING_WALLPAPER_CHANGED,0.0
4108,android.permission.SET_DEBUG_APP,android.permission.USE_FULL_SCREEN_INTENT,0.0
4109,android.permission.READ_PROFILE,android.hardware.location,0.0
4110,android.permission.SET_DEBUG_APP,android.permission.READ_PRIVILEGED_PHONE_STATE,0.0
4111,android.permission.READ_PROFILE,android.hardware.fingerprint,0.0
4112,android.permission.READ_PROFILE,android.permission.STATUS_BAR,0.0
4113,android.permission.READ_PROFILE,com.android.launcher.permission.INSTALL_SHORTCUT,0.0
4114,android.permission.SET_DEBUG_APP,android.permission.REQUEST_DELETE_PACKAGES,0.0
4115,android.permission.READ_PROFILE,android.permission.MODIFY_PHONE_STATE,0.0
4116,android.permission.READ_PROFILE,android.permission.SET_WALLPAPER_HINTS,0.0
4117,android.permission.READ_PROFILE,android.permission.FACTORY_TEST,0.0
4118,android.permission.READ_PROFILE,android.permission.GLOBAL_SEARCH,0.0
4119,android.permission.READ_PROFILE,com.android.chrome.TOS_ACKED,0.0
4120,android.permission.READ_PROFILE,android.permission.CLEAR_APP_CACHE,0.0
4121,android.permission.SET_DEBUG_APP,android.hardware.bluetooth_le,0.0
4122,android.permission.READ_PROFILE,android.permission.REQUEST_DELETE_PACKAGES,0.0
4123,android.permission.SET_DEBUG_APP,android.hardware.camera.any,0.0
4124,android.permission.READ_PROFILE,android.permission.MOUNT_FORMAT_FILESYSTEMS,0.0
4125,android.permission.READ_PROFILE,android.permission.REBOOT,0.0
4126,android.permission.SET_DEBUG_APP,android.hardware.fingerprint,0.0
4127,android.permission.READ_PROFILE,android.permission.MANAGE_OWN_CALLS,0.0
4128,android.permission.READ_PROFILE,android.permission.READ_SYNC_STATS,0.0
4129,android.permission.READ_PROFILE,android.permission.KILL_BACKGROUND_PROCESSES,0.0
4130,android.permission.SET_DEBUG_APP,android.hardware.nfc,0.0
4131,android.permission.SET_DEBUG_APP,android.hardware.nfc.hce,0.0
4132,android.permission.READ_PROFILE,android.permission.SET_WALLPAPER,0.0
4133,android.permission.SET_DEBUG_APP,android.hardware.sensor.barometer,0.0
4134,android.permission.SET_DEBUG_APP,android.hardware.sensor.gyroscope,0.0
4135,android.permission.SET_DEBUG_APP,com.google.android.gms.auth.cryptauth.permission.KEY_CHANGE,0.0
4136,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.software.leanback,0.0
4137,android.permission.READ_PROFILE,android.permission.READ_SYNC_SETTINGS,0.0
4138,android.permission.SET_DEBUG_APP,android.permission.QUERY_ALL_PACKAGES,0.0
4139,android.permission.SET_DEBUG_APP,com.android.chrome.TOS_ACKED,0.0
4140,android.permission.READ_PROFILE,android.permission.REQUEST_INSTALL_PACKAGES,0.0
4141,android.permission.READ_PROFILE,com.android.chrome.permission.READ_WRITE_BOOKMARK_FOLDERS,0.0
4142,android.permission.READ_PROFILE,com.google.android.gms.permission.BROADCAST_TO_GOOGLEHELP,0.0
4143,android.permission.READ_PROFILE,com.google.android.apps.enterprise.dmagent.permission.C2D_MESSAGE,0.0
4144,android.permission.SET_DEBUG_APP,com.google.android.apps.now.CURRENT_ACCOUNT_ACCESS,0.0
4145,android.permission.READ_PROFILE,android.permission.ACCESS_WIFI_STATE,0.0
4146,android.permission.SET_DEBUG_APP,com.android.chrome.permission.C2D_MESSAGE,0.0
4147,android.permission.READ_PROFILE,android.permission.READ_USER_DICTIONARY,0.0
4148,android.permission.READ_PROFILE,android.permission.BIND_ACCESSIBILITY_SERVICE,0.0
4149,android.permission.READ_PROFILE,android.permission.VIBRATE,0.0
4150,android.permission.SET_DEBUG_APP,com.google.android.apps.enterprise.dmagent.permission.C2D_MESSAGE,0.0
4151,android.permission.SET_DEBUG_APP,com.google.android.gms.permission.BROADCAST_TO_GOOGLEHELP,0.0
4152,android.permission.SET_DEBUG_APP,com.android.chrome.permission.READ_WRITE_BOOKMARK_FOLDERS,0.0
4153,android.permission.SET_DEBUG_APP,android.permission.REQUEST_INSTALL_PACKAGES,0.0
4154,android.permission.READ_PROFILE,android.permission.FORCE_STOP_PACKAGES,0.0
4155,android.permission.READ_PROFILE,android.permission.BROADCAST_PACKAGE_REMOVED,0.0
4156,android.permission.READ_PROFILE,com.android.chrome.permission.C2D_MESSAGE,0.0
4157,android.permission.READ_PROFILE,com.android.browser.permission.WRITE_HISTORY_BOOKMARKS,0.0
4158,android.permission.READ_PROFILE,com.google.android.apps.now.CURRENT_ACCOUNT_ACCESS,0.0
4159,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.hardware.sensor.barometer,0.0
4160,android.permission.RECEIVE_BOOT_COMPLETED,com.android.chrome.TOS_ACKED,0.0
4161,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.wifi.direct,0.0
4162,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.SET_ORIENTATION,0.0
4163,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.SET_PREFERRED_APPLICATIONS,0.0
4164,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.FLASHLIGHT,0.0
4165,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.DELETE_CACHE_FILES,0.0
4166,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.SET_WALLPAPER_COMPONENT,0.0
4167,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.ACCESS_NETWORK_STATE,0.0
4168,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.BIND_CONDITION_PROVIDER_SERVICE,0.0
4169,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.SET_DISPLAY_OFFSET,0.0
4170,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.CHANGE_WIFI_STATE,0.0
4171,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.DISABLE_KEYGUARD,0.0
4172,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.CHANGE_CONFIGURATION,0.0
4173,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.READ_LOGS,0.0
4174,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.SET_WALLPAPER,0.0
4175,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.KILL_BACKGROUND_PROCESSES,0.0
4176,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.READ_SYNC_STATS,0.0
4177,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.MANAGE_OWN_CALLS,0.0
4178,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.REBOOT,0.0
4179,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.MOUNT_FORMAT_FILESYSTEMS,0.0
4180,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.BACKUP,0.0
4181,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.WRITE_APN_SETTINGS,0.0
4182,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.INSTALL_DYNAMIC_SYSTEM,0.0
4183,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.WRITE_SMS,0.0
4184,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.BLUETOOTH_ADMIN,0.0
4185,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.UPDATE_DEVICE_STATS,0.0
4186,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.GET_PACKAGE_SIZE,0.0
4187,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.ACCOUNT_MANAGER,0.0
4188,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.ACCESS_ALL_DOWNLOADS,0.0
4189,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.BIND_APPWIDGET,0.0
4190,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.BATTERY_STATS,0.0
4191,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.PACKAGE_USAGE_STATS,0.0
4192,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,0.0
4193,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.WRITE_SECURE_SETTINGS,0.0
4194,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.CAPTURE_AUDIO_OUTPUT,0.0
4195,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,com.google.android.apps.wallpaper.NOTIFY_ROTATING_WALLPAPER_CHANGED,0.0
4196,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.USE_FULL_SCREEN_INTENT,0.0
4197,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,0.0
4198,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.READ_PRIVILEGED_PHONE_STATE,0.0
4199,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.ACCESS_DOWNLOAD_MANAGER,0.0
4200,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.BROADCAST_STICKY,0.0
4201,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.BLUETOOTH_PRIVILEGED,0.0
4202,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.HARDWARE_TEST,0.0
4203,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.REQUEST_DELETE_PACKAGES,0.0
4204,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,com.android.browser.permission.READ_HISTORY_BOOKMARKS,0.0
4205,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.CLEAR_APP_CACHE,0.0
4206,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.GLOBAL_SEARCH,0.0
4207,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,com.google.android.gms.auth.cryptauth.permission.KEY_CHANGE,0.0
4208,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.INJECT_EVENTS,0.0
4209,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.ACCESS_DOWNLOAD_MANAGER_ADVANCED,0.0
4210,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.DELETE_PACKAGES,0.0
4211,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.hardware.microphone,0.0
4212,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.hardware.bluetooth,0.0
4213,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.hardware.bluetooth_le,0.0
4214,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.hardware.camera,0.0
4215,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.WAKE_LOCK,0.0
4216,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.hardware.camera.any,0.0
4217,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.hardware.camera.flash,0.0
4218,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.hardware.camera.front,0.0
4219,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.hardware.fingerprint,0.0
4220,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.hardware.location,0.0
4221,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.hardware.location.gps,0.0
4222,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.hardware.location.network,0.0
4223,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.hardware.nfc,0.0
4224,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.hardware.nfc.hce,0.0
4225,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.hardware.camera.autofocus,0.0
4226,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.DUMP,0.0
4227,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.QUERY_ALL_PACKAGES,0.0
4228,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.READ_FRAME_BUFFER,0.0
4229,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.FACTORY_TEST,0.0
4230,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.SET_WALLPAPER_HINTS,0.0
4231,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.READ_SYNC_SETTINGS,0.0
4232,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,com.google.android.apps.now.CURRENT_ACCOUNT_ACCESS,0.0
4233,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,com.android.browser.permission.WRITE_HISTORY_BOOKMARKS,0.0
4234,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,com.android.chrome.permission.C2D_MESSAGE,0.0
4235,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.BROADCAST_PACKAGE_REMOVED,0.0
4236,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.FORCE_STOP_PACKAGES,0.0
4237,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.VIBRATE,0.0
4238,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.BIND_ACCESSIBILITY_SERVICE,0.0
4239,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.READ_USER_DICTIONARY,0.0
4240,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.ACCESS_WIFI_STATE,0.0
4241,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,com.google.android.apps.enterprise.dmagent.permission.C2D_MESSAGE,0.0
4242,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,com.google.android.gms.permission.BROADCAST_TO_GOOGLEHELP,0.0
4243,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,com.android.chrome.permission.READ_WRITE_BOOKMARK_FOLDERS,0.0
4244,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.REQUEST_INSTALL_PACKAGES,0.0
4245,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.MODIFY_PHONE_STATE,0.0
4246,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,com.android.launcher.permission.INSTALL_SHORTCUT,0.0
4247,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.STATUS_BAR,0.0
4248,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,com.android.chrome.TOS_ACKED,0.0
4249,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.REORDER_TASKS,0.0
4250,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,android.permission.TRANSMIT_IR,0.0
4251,com.google.android.apps.inputmethod.latin.permission.UPDATE_STICKER_INDEX,com.google.android.googleapps.permission.GOOGLE_AUTH.mail,0.0
4252,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.screen.landscape,0.0
4253,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.sensor.stepcounter,0.0
4254,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.sensor.gyroscope,0.0
4255,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.sensor.compass,0.0
4256,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.sensor.barometer,0.0
4257,android.permission.RECEIVE_BOOT_COMPLETED,android.hardware.bluetooth_le,0.0
4258,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.sensor.accelerometer,0.0
4259,android.permission.RECEIVE_BOOT_COMPLETED,android.hardware.camera.any,0.0
4260,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.gms.auth.cryptauth.permission.KEY_CHANGE,0.0
4261,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.nfc.hce,0.0
4262,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.location.network,0.0
4263,android.permission.RECEIVE_BOOT_COMPLETED,android.hardware.fingerprint,0.0
4264,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.location.gps,0.0
4265,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.location,0.0
4266,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.fingerprint,0.0
4267,android.permission.RECEIVE_BOOT_COMPLETED,android.hardware.nfc,0.0
4268,android.permission.RECEIVE_BOOT_COMPLETED,android.hardware.nfc.hce,0.0
4269,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.camera.front,0.0
4270,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.nfc,0.0
4271,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.screen.portrait,0.0
4272,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.telephony,0.0
4273,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.QUERY_ALL_PACKAGES,0.0
4274,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.wifi,0.0
4275,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.vulkan.version,0.0
4276,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.apps.now.CURRENT_ACCOUNT_ACCESS,0.0
4277,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.usb.host,0.0
4278,android.permission.RECEIVE_BOOT_COMPLETED,com.android.chrome.permission.C2D_MESSAGE,0.0
4279,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.usb.accessory,0.0
4280,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.hardware.touchscreen.multitouch.jazzhand,0.0
